PhishID,URL,HTML,JS,CSS,Images,Not Found,Forbidden,Favicon,ScreenShot,Status Code,Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,Has Sub-domain,Match Favicon,Standard Port,CTLD,HTTPS in Domain,Sub-Domain Levels,Embedded Domains,Number of Tokens,Sensitive Words,Domain Length,Has Tilde,Dots in URL,Hyphen in Domain Name,HTML Path,JavaScript Path,CSS Path,Port
8068834,https://www.attemplate.com/eur/1f23d6d3-b158-4e45-b7e1-7631cf28c804/bcfe1daa-9d8e-46d2-b05c-ef9e7d2bb6f2/e511075d-c3e6-469a-9af1-c67e90de8993/login?id=bC9rTThUejRLTGJXL1g5MHcyVVc5OXVqYUxsT2ZrWWdpMElUWTZuRm9oV1A0WmxPeXhWVFIwTmtpWE9HYUxKM09rRVR1VlJraENnVTg4SXh6alBKQTVBUWQ1NlJQTGdnVG9naDVFenRldzFCUjh6a3BIdFFhRFJNYVFMQjdCUmxzeUdFRG9rS1lLYTZWK2FuSG15VDkvd2Z1eFlCT0J2Z2wvU2J3NmxRaGdxK1hFV2Z5TkpQWVNIUmEwa2ZZNmZmTHhuUks5VXhaTzF2NFphYmRxYk9sMExCWWFRd3hiOVl4Z2xacmkxcTZMV3hBVGlVL01iTHVOUzFxTXpHTGxRY0hWU01LNHVZdjBJVnRncEFsM1NJVVVLOXFPK2VZbnlwa3QxNzhzQjBBcCtXU0hZdlNTOWMwN1dZMTR5U1NLbVUxYlMveEE4UkZ4aUlwOEl6Y0dkd0VjRkZ3djdwMlNPRWxMcVFFemFWVzJ3SlExRC9XcWJVOCt5NmdHQUNBcncrWVVmblVoY2VsZy9BdnpmNGI0eDU4Zz09,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8068833,https://www.attemplate.com/eur/1f23d6d3-b158-4e45-b7e1-7631cf28c804/bcfe1daa-9d8e-46d2-b05c-ef9e7d2bb6f2/babc7c5a-e363-4da3-a7df-e8c73ed1f686/login?id=K3BSdGk2RjJlZDRJYjlyT1FMNG4xdzBkNFRCZG1ZWXUwY1FYS01ET1VOUmpDYVd0M3pEdGJ2cmdYaUVMRkZzdW0vamwzbUNxRHZOWnBLQzFqYmVXTmFWdWhlSXNMQmlKa3FUSXBEZ1RteE82aGlobE9WaTBtUmVZb25IYzNpZ3FoNzBjV1dpNCs2R0dzOGhRZ29NNXhvSkxyMFI1ZzYzdjdWRDAwcjdIa0QwT2hoVEQwK2tmS2hwdTVKVFBwNE15NjA5amNCcU1XMzU0T2NCMzFvUWI4NWhaUTMzYU9JWFJHMEE0T1hITXdXOCt1K2w3M2dGSnBrcytkbHBUL2lxaFRzdEoybVN6U1Vac2UrN0FabzNTYitRVlpWT1VWdDBWcDM2bUtRWkJVQ1RqbzdsaXZUQ0I2TC8wNG5YK2EwNzZ4bUJQOFNuY1dnT25idFRHeHcxV0swQzJReUdjQjkrdEZLTHhDeEhSbWRVWktxakQ1Tm04aUE4SldZQjhCMXYy,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8066655,https://www.attemplate.com/lam/c2525ea7-e266-4a4f-86fd-a824e8e51cd6/80d57708-b8e8-4879-a776-9fc329ba1c2d/34c23e82-07a8-4523-b285-10b6eda8aeee/login?id=cXBuSTV5OXFGNGVYTTF6dXZsWDhNbDVIemNXanc5eERGeFhNSmhBVWVtRVNSeTNRcm8wU1U2VytNZFdQLzN4N0JCNjdXZDFaYnlaRjhNbVVjUU8za01JS2tXMnRuK1gvbXhYUFJaZkhDN1Zkelg2UmFDeFFRSmtKeVNQcHVmZmRSeWNIM1VYOUM1c3Z2K29hY3FTT0w2QW1hblFLSVhmOGJpUkdFZVN4NFpmbE9ndFVOUitrbUZhcjZqbDRsY2hBR1lCMENIMkFyd2d3aTZSdkIwRUdReE5FWm1QcWYvNVhHT1F1YXFGTjkyb3hkbnNCL0hvazhVL0p3N3NhTHFqN1hkS0I3bnIrN29tdFFTTnpNWVE1emM4MTYwc0tmalk1SmZLYkpabi8vWFNIalZpT0VqR1BFcDEwMkM1cDBKeWFna3ZMWXV4L2t5VFNDMkZYUVhhUElBREdTNjV0RXZLTnRFdjNKSkJ1bUtwTm4wUnhSc3lXTEhaa3dMWGNnSVhIUHN0U2ZpTFVycTdwM0dHeEdWdlJtdz09,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8065160,https://eclickprojects.com/whs1960/wp-content/plugins/zdyozwhrgq/226/,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8055396,https://www.binance.com/es-LA/blog/fiat/c%C3%B3mo-comprar-criptomonedas-desde-costa-rica-con-tu-cuenta-bancaria-banca-en-l%C3%ADnea-1488331979879221617,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
8044568,https://www.ficohsa.hn/digital,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
8044260,https://premiumhome.cl/admin/index.php?email=acctbilling@widomaker.com,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8043628,https://k-u.lt/wp-admin/jt/Emailupgd/,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8039491,https://www.google.ee/search?q=how+to+make+one+line,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
8038859,https://promericasv.aurainteractiva.com/login/index.php,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
8038770,https://btprivacy.my.onetrust.com/ui/,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
8037646,https://www.google.com.eg/search?q=how+triple+line,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
8035543,http://www.petertiohk.com/wp-admin/js/fr/nndex.php,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8033643,https://www.google.co.ls/search?q=how+to+make+four+lines,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
8032636,https://www.google.co.bw/search?q=how+to+make+line,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
8031690,https://href.li/?https://en.wikipedia.org/wiki/Windows_Server_2016,1,1,0,0,0,0,0,0,200,,,,,,,,,,,,,,,,,,,,,,,
8031413,https://surveys.ipsos.co.za/AbsaEverydayBanking/ABSAEBContactCenterEng.aspx?ID=0x000D19F0,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
8031350,https://www.cloudflare.com/web3/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
8031349,https://cloudflare-eth.com/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
8021045,https://choicesoftheheart.com/Cancel-citizen.info/CITIZEN[MRWEEBEE]/login/ses/index,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8019435,https://www.parcelmonkey.fr/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
8019434,http://parcelmonkey.fr/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
8019344,https://www.amazonlogistics.jp/,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
8019162,https://www.google.ch/search?q=how+to+print+two+lines,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
8017759,https://www.sharepointin.com/nam/4d8b357b-64da-4d04-9556-e4aa0f6e3d19/1b47e67e-a318-4d13-95bb-fe953e39610d/5c8483df-0d3a-491d-9013-1f14cdbd182b/login?id=V1NkU01oK2lKVFJxcTByVkNVTTJzVGloUTBIOUI4RTBxM1B4WWxNc3Z2dmlxSGFJUUZvdStJYzNnM0N3a1pIVnFwRzZUUzFLVDEyUDd6UU9MdE5ackJYWUVQM3VodWk5Ukt6RHlpRk5saEk3Nm9GaFNhY0pKUG40ejJUZkNhSzJIenA1OUlwVWdLNkM5SThOMlpQSVB2KzFyRUxnUEZQdGd2bnhpUWpCRGxselI1YVpydUtjVVBhSFBOUWlyMkUzZEM4R0hSZFkxRk5iVWp4VTBEVzFZM0VYOHFDSk9yNGZLK3liTHliN0wxNVZhdW5ScWhQcS9XOFVqdUUxWDc1UmlTNW12eEM3RyswL1JxamlxRzR3NUM4NEpxV2NFUG0yeUUrVm1pS0NtRW1PQkc0WE9jOXpHbzA3eFJPSUhNM3NSZFllTXpXSEhCRjZvWUMrSzNVL3BKODZkNTIzb0hvbkNrSm1JVzZBcWFXaExiS0tlZTBHNzlpTTR6ZnRtYjlq,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8017757,https://www.sharepointin.com/nam/4d8b357b-64da-4d04-9556-e4aa0f6e3d19/1b47e67e-a318-4d13-95bb-fe953e39610d/5c8483df-0d3a-491d-9013-1f14cdbd182b/login?id=V1NkU01oK2lKVFJxcTByVkNVTTJzVGloUTBIOUI4RTBxM1B4WWxNc3Z2dmlxSGFJUUZvdStJYzNnM0N3a1pIVnFwRzZUUzFLVDEyUDd6UU9MdE5ackJYWUVQM3VodWk5Ukt6RHlpRk5saEk3Nm9GaFNhY0pKUG40ejJUZkNhSzJIenA1OUlwVWdLNkM5SThOMlpQSVB2KzFyRUxnUEZQdGd2bnhpUWpCRGxselI1YVpydUtjVVBhSFBOUWlyMkUzZEM4R0hSZFkxRk5iVWp4VTBEVzFZM0VYOHFDSk9yNGZLK3liTHliN0wxNVZhdW5ScWhQcS9XOFVqdUUxWDc1UmlTNW12eEM3RyswL1JxamlxRzR3NUM4NEpxV2NFUG0yeUUrVm1pS0NtRW1PQkc0WE9jOXpHbzA3eFJPSUhNM3NSZFllTXpXSEhCRjZvWUMrSzNVL3BKODZkNTIzb0hvbkNrSm1JVzZBcWFXaExiS0tlZTBHNzlpTTR6ZnRtYjlq>,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8013435,https://api.auth.gg/,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8013434,http://api.auth.gg,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8013433,https://auth.gg/,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8013432,http://auth.gg,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8010033,https://www.leaseville.com/,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
8005354,https://www.google.com.py/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
8004894,https://www.sella.it/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
8004836,https://check-host.net/ip-info?host=https://biur.site,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
8002918,https://seguroparaviaje.com.bo/,1,1,0,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7998721,https://tracking.postnord.com/dk/?id=781c167f:0037:75a4:0730:e891:13dbab581961597b:254747417784,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7995738,http://partners.bigcommmerce.com/,1,1,0,0,0,0,0,0,200,,,,,,,,,,,,,,,,,,,,,,,
7988689,https://privacy.ehi.com/en-us/home.html,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7984826,https://shopee.co.id/,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7984404,https://shopee.sg/,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7984057,https://harrowtuitioncentre.co.uk/css/webmail.lf1.cuni.cz.html,1,1,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7983883,https://dotzbr-dev.mirakl.net/login/oauth2/mirakl-sso?prompt=none,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7983865,https://login.mirakl.net/authorize?response_type=code&client_id=UNPB4KbSz10ZExFyRsNQ6JHbKBeW94nq&scope=openid%20email&state=https://dotzbr-dev.mirakl.net/login/oauth2/code/connect?prompt%3Dnone%7Cnone&redirect_uri=https://redirect.mirakl.net&nonce=ZUJOUqfq9_3huYvPuz6UQfyE4eE6ruIg_nwAsQH10j0&audience=platform&client_hostname=dotzbr-dev.mirakl.net&client_logo_url=https://dotzbr-dev.mirakl.net/media/authentication-logo&connection=connect&origin=dotzbr-dev.mirakl.net&prompt=none,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7982462,https://bancodelapt1.valhalla.stage.jobs2web.com/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7979693,"https://docs.metamask.io/?_id=6995843297221+_TIme:Sat,Dec,17,2022-2:39am",1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7977465,https://www30.mercantilbanco.com/melp/login,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7977299,https://www.shein.co.uk/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7977225,https://www.optimisemedia.com/,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7976534,https://sites.google.com/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7976292,https://www.intuit.com/company/?rmid=PTG_30459_001_TY14LCPSCriticalAlert_Lacerte&rrid=166774748,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7975498,https://www.twitter.com/fastly,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7974196,http://biglobe.ne.jp/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7973171,https://www.vinted.be/,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7973169,https://www.iban.com/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7972738,https://www.mercadolibre.com.mx/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7970482,https://sympa.unil.ch/sympa/arcsearch_id/aai/2022-12/e938030df14d2a834af927ee963ef396%40localhost.localdomain,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7968112,http://nitori.xn--g-e8t.jp,1,0,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7968016,http://nitori.xn--f-w7t.jp,1,0,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7967504,https://www.prizewel.com/eur/6b50702c-caff-40f2-86bd-da9c41fd299b/9f9e2fc1-53ed-420f-9f09-b612b79303b5/a0da3922-e4be-4d37-823c-671c25daed98/login?id=RE1zTGN3a2s3TEUyYkJ0T1JsSFFqNzl0amNIUkErb2tWWGhIUXZIdmhUYVRoYnNJVTZsZWtoNUQyaExDRHRId2xyK0NDMUlnL0pvakNMeTNoNzB3TFNVQkIzZjVSUnVySmc2eVZKUnlHaGYrNVYwaURCL2NzL0Z0di9aRHpPbno0WUhhbm9nbnhkSGRzVDZKN013aTVUOVRERWNkcHEvM0toZzI0cHJ4YlpNdCsyd3B0NExFbjVlYjVzL2k3d3lLM3pqZFlyazE2T1RJWHVaemN5d1NuZ3o3bVVWdWpTSkc2aVFPeURwdUdERG42Y3hYRVBQQXlEQ2Jkbkhzd1lCandkNjl1Q29yQVphYXhrc2FEMTlwdCtqeFlDNDZZUi9GZTNwamxNZHNzNE9FdEdSbi9VRkNvZ0VSUTgrdEY2MHNiY3lKUVBVc0tkTUtGaEhpS0hrTVlxMXFzenFQV1pzS2c0Sy85MExjYVZmcnJkUkRYTE96RHRwTFVOcEpZRnNU,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7966887,http://nitori.xn--tckzd.jp,1,0,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7966865,http://nitori.xn--c-ww6a.jp,1,0,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7965922,https://gaming.me/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7964602,https://idc-futurecio.com/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7963910,https://www.kohls.com/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7962564,https://login-online.mkb.hu/welcome.htm,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7962285,http://us.shein.com,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7960339,https://rarible.com/rarepepepunks,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7960204,https://admin.aruba.it/PannelloAdmin/login.aspx,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7957131,https://www.attemplate.com/can/34531318-7011-4fd4-87f0-a43816c49bd0/abf01704-6710-4172-aa2d-2c157dc7b9f0/c743f0b0-579d-4d1f-8de8-f939f7d18fa0/login?id=QlFoQkJuUld6SUpaVmxGYkdSOVBwRWYzU0FpYVNlaThjV0hqUUdFblNDUDlKanRoRVR6aFNXVVNuN09xWFBGUDJsNm1YaTZiQjYrbVpYWVZnVm9uNDloRmltMk1LWG9WZjg4bHNOVHNVZVVVVHlWcEpwL1RMM3R6N1kvb0JkRUFMZlVuWnU3QTZQcmZIRndjbTNKaU56YTJOSk5wTG1oS2ZKazF3TTBlQnN4T0R3dlNpZ1luVzlWVEFzTVVvZm9aUGJsWFZDM1Z5NnJnQ1lWNG9oamRiMEpkQXo3aW91WE1rS1JFSW4zOXkxOFdjVDhQOWY4MHFZY1B3ekFhK08yL0JEaSt6b1BubVBpQzNRallpYkRBQWh5M1c1QTMzVUpGWk5PR0hIektHUEVLQWZSejMramliWmNxR25IeGRFTENiVnpsTWE4L0RLRmxXS0VjbVprZHI0MDEwUjV2SndFdmYxaXVDQ1N3amtQV0JzQ1BPblppYWxxc1JmS3VmM00v,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7955746,https://www.affinityplus.org/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7955473,https://netbank.takarekbank.hu,1,1,0,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7950645,https://urlscan.io/result/05c2c0c9-5f42-44e3-b7ec-603d2b23138f/,1,1,1,1,0,0,1,0,200,,,,,,,,,,,,,,,,,,,,,,,
7950639,https://urlscan.io/result/8c937be5-cee3-4155-b5a8-8fd5021ee993/,1,1,1,1,0,0,1,0,200,,,,,,,,,,,,,,,,,,,,,,,
7950458,https://www.google.com/search?q=lhajiqui,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7949847,https://att.empath.net/,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7949454,https://linksharing.samsungcloud.com/rtR2JsS7NJNp,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7949139,https://www.cexpr.es/c?n=9367162000056199,1,1,1,1,0,0,1,0,200,,,,,,,,,,,,,,,,,,,,,,,
7945357,http://alerts.makeindiawork.in/public/read_message.jsp?tsp=1668579780190&custid=7673&uid=7392825471&sig=MOGJCCIGNLJBIFMD&mid=702790191&l=D0Ibmf8drI3e9hwn3I&slt=0,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7943820,https://www.google.com/search?q=zunefi,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7941430,https://www.officences.com/aus/4c5eaff7-0ebd-43e9-8a12-5c904631af29/2781503f-11c9-4a65-919d-0431dc39fd9b/c5773569-dedf-4879-b266-a7a6a534ce82/landing?id=VDlkMzNoL1N5WVVabFlBUTMvUm5OZEEvc2Zia2ZvQzlGVnNJVFRLZHQ2ZnJRVUFXUkdiTHZ4THpRNDZXYk5aSHBYSTBtcTlSS09jakZZbzRndnJDZmhwZW1TdzdiUXlRdGovWjgwVDMrK1pRaVJRNThaNC9Fd3ZGTDg4NWxka1pkQy9pOXJuaXgyaThaRzNjSVZiSm5sSFZqVXdFZzgzNEpydGdzbGR5NExaMWl3SDdoWVF1STdGZm5MNXM5T0hqQUJtcmVNSmZJQ1FtOXdzb09qaGh3Tlo0d1BIN3NvU0JxMGF5SlZKZ0dFTzNtN1drTTJUTHpHK00zeVpVYnlKWFJXS05qZzBRblB2dy94blFrVFcvS0dlQU9ENlQwcU1RVFI2RjYwRCtnWEUwY0J4anRVZDNkSGlib0ZpZ0xNS0hDUS9oelpxMWZIcDJUTGMram1SNjhkN0JLVTU0WUZqdDUvMktIS2YwL3hvPQ,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7938952,https://integer.com/,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7937481,https://www.google.com/search?q=vocaxituto,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7925643,https://pl.makeyourbabyhappy.com/campaign_343.html?coyoteAffiliTokenId=11305857&aps=___&,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7923490,https://www.google.com/search?q=wuguja,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7922812,https://en.wikipedia.org/wiki/Artificial_intelligence,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7919144,https://www.olx.pl/oferty/uzytkownik/2crEz/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7913127,https://www.google.com/search?q=yacepoheje,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7913123,https://www.google.com/search?q=lhoxa,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7907249,https://www.mlive.com/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7906786,https://www.google.com/search?q=ruruhenibu,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7906771,https://netbank.takarekbank.hu/eib_ib_S5/loginpage.hu.html,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7906199,https://mail.terra.com.br/,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7904901,https://threatcenter.crdf.fr/submit_url.html,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7904871,https://www.google.com/search?q=cissolhu,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7891660,https://www.google.com.au/,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7888387,https://www.google.com/search?q=hano,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7888217,https://www.google.com/search?q=wiquulho,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7866688,https://mijnzakelijk.ing.nl/login/,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7866450,https://urlscan.io/result/0b1b0d98-14c4-4175-8465-d8e3de598fa0/,1,1,1,1,0,0,1,0,200,,,,,,,,,,,,,,,,,,,,,,,
7863950,https://www.itau.com.py/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7861493,https://wikileaks.org/,1,0,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7850542,https://agent1.xyz/mint,1,1,1,1,0,0,1,0,200,,,,,,,,,,,,,,,,,,,,,,,
7844584,https://app.enchanter.fi/,1,1,1,0,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7836985,https://www.google.com/search?q=nemaco,1,1,1,0,0,0,0,0,200,,,,,,,,,,,,,,,,,,,,,,,
7836979,https://urlscan.io/result/a0823ed2-9fea-441c-b54e-2afca7f163bf/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7831682,https://urlscan.io/result/a56e0b91-3285-4a28-8e5a-c179a2b0ecea/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7829390,https://www.google.com/search?q=juquoduje,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7829055,https://www.google.com/url?sa=t,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7822061,https://www.finanzen.net/online-broker-vergleich/dkb,1,0,0,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7821665,https://www.prizegives.com/aus/83fc8c73-4a86-4c88-bc14-4208d6cedaf2/ead35e4d-5fa5-45d6-8c05-a8540ab37f14/61338a71-a328-4bd5-a420-2a13765b79f7/login?id=V3BFMnhocjRvM05RQlVaSWNGOEtoOGdhdmN2TkN4c1VVdDNiT1FIRGEyS1BoN3FKUzVzSzFsbDNmNC9uRUNQYk1rWXl1amg3REdwYUNjWlFvT3RrL2o0ZWE3Z0Q5WlBPbTFJcm1zRFlDVGJ4aWFObk04eU5kUEl4MnNDT1Q3RWFIRUg3RTV3Sjl0RnhhbHlpOHdxdVJKNFlQdm9wdG01ck9Ua3FnaXNmbGx6amlJOVIvb0xhaHdXTlpjOXBmQjU2OC9CZ1h2M2dPVHRLZzV1OFJWUlhWZVZBek5PNkwvWUZEOU0rcFhWb0VBVjBraUd5bzBMRk5EVHoreW5wNWV1TjcvYWZaQ1BHeWx2Q3hHR092WnZlYjZYMHJGcno5UzBJNk5BdWppOVZHWkRNMmNHNmd1clVCNlpBdy9vdFB0LzFDc3NHRGRkMEp4dG5CV1g4NHFYUmp3NzFLNXdvREZHQWNCTmU4Z2xmdXdJPQ,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
7820779,https://www.google.com/search?q=cevi,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7820758,https://www.google.com/search?q=kuzaga,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7820756,https://www.google.com/search?q=penhaveme,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7820208,https://www.dengie.com/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7820207,http://www.dengie.com,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7819917,https://hex.tech/,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7816221,https://privatebin.net/?0279a188afe8a819#FMALeYDTMPuzSRhMckiZdHRiiLRUwvkUQM4u1Ckgt3Vo,1,1,1,1,0,0,1,1,200,,,,,,,,,,,,,,,,,,,,,,,
7815439,https://tabby.ai/en-AE,1,1,1,1,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7813517,https://www.e-access.att.com/corpcomm/assets/email/NetBenefits_PensionModelDemo_091222_1100am.pdf,1,1,0,0,0,0,0,0,200,,,,,,,,,,,,,,,,,,,,,,,
7812726,https://passwordreset.microsoftonline.com/passwordreset#!/,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
7812690,https://href.li/?https://en.wikipedia.org/wiki/Internet_Explorer_11,1,1,0,0,0,0,0,0,200,,,,,,,,,,,,,,,,,,,,,,,
7812413,https://recarga.nequi.com.co/bdigitalpsl/#!/,1,1,1,0,0,0,0,1,200,,,,,,,,,,,,,,,,,,,,,,,
