Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,CTLD,HTTPS in Domain,Sensitive Words,Has Tilde,Has Port,PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,check_hidden_content,Result
-1,1,1,1,1,-1,1,-1,1,1,-1,8241689,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241681,1,1,1,1,1,-1,-1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241677,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241676,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241674,-1,0,1,1,1,-1,-1,-1,1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8241668,1,0,1,1,1,-1,-1,1,-1,1,-1
1,1,-1,1,1,1,1,-1,-1,1,-1,8241660,1,0,1,1,1,-1,0,-1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241649,1,0,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8241648,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,1,1,-1,-1,1,-1,8241645,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8241642,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241639,-1,1,1,1,1,-1,1,0,1,-1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8241638,1,0,1,1,-1,-1,-1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241623,1,1,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241618,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241617,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241611,1,1,1,1,1,-1,1,1,1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241558,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241559,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241560,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241561,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241562,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241557,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241538,1,1,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241527,1,1,1,1,1,-1,-1,1,0,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8241500,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241497,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241493,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241480,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241472,-1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241466,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8241461,-1,0,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241448,1,0,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241446,-1,0,1,1,1,-1,-1,-1,1,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8241434,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241432,-1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241392,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8241390,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241379,-1,1,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8241358,-1,1,1,1,1,-1,1,-1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8241357,-1,1,1,1,1,-1,1,-1,1,1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8241356,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,0,-1,1,1,-1,8241350,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,0,-1,-1,1,-1,8241343,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241331,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241307,-1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241279,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8241259,1,0,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8241257,1,0,1,1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8241245,1,1,1,1,1,-1,-1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241236,1,0,1,1,1,-1,-1,-1,-1,1,-1
1,-1,1,1,1,1,-1,-1,1,1,-1,8241230,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241228,-1,1,1,1,1,-1,-1,0,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241225,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241205,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8241194,1,0,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241187,-1,0,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8241184,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241180,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241179,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241174,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8241173,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241171,-1,0,1,1,1,-1,-1,-1,1,1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8241163,-1,0,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8241109,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241092,-1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241091,1,0,1,1,1,-1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241090,1,0,1,1,1,-1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241088,-1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241083,1,0,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241082,-1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241076,-1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241070,1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241069,1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241068,1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241067,1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241066,-1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241065,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,-1,0,-1,-1,1,-1,8241060,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,-1,1,-1,8241059,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241058,-1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241057,-1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241048,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241047,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241030,-1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8241029,-1,1,1,1,1,-1,1,-1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241018,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8241017,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8241003,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8241001,1,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8241000,1,1,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8240992,1,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8240984,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8240979,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8240975,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8240973,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8240971,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8240970,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8240962,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8240958,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8240942,1,1,1,1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8240941,1,1,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8240936,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8240932,1,0,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8240930,1,1,1,1,1,-1,1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8240929,1,1,1,1,1,-1,1,1,-1,-1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8240924,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8240922,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8240917,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8240913,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8240911,1,1,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8240910,1,1,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8240908,1,1,1,1,1,-1,-1,1,-1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8240905,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8240902,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8240897,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8240891,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8240865,-1,0,1,1,1,-1,-1,-1,-1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8240863,1,0,1,1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8240862,1,0,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8240849,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,0,-1,-1,1,-1,8240846,-1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240842,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240841,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240839,-1,1,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8240836,1,0,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8240833,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,1,-1,-1,1,-1,8240832,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8240831,1,0,1,1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,1,-1,-1,-1,1,-1,8240830,1,1,1,1,1,-1,1,-1,1,1,-1
0,1,1,1,1,1,-1,-1,-1,1,-1,8240829,1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8240827,1,0,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,1,-1,-1,1,1,-1,8240826,-1,0,1,1,1,-1,-1,-1,1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8240825,1,1,1,1,1,1,1,1,-1,1,-1
0,1,1,1,1,1,1,-1,-1,1,-1,8240813,-1,0,1,1,1,-1,-1,-1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8240809,1,0,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8240808,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8240766,-1,0,1,1,1,-1,-1,-1,0,-1,-1
-1,1,1,-1,1,1,0,-1,-1,1,-1,8240764,1,0,1,1,1,-1,-1,-1,-1,-1,-1
0,1,1,1,1,1,-1,-1,1,1,-1,8240760,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8240758,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240755,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240753,-1,1,1,1,1,-1,-1,-1,-1,1,-1
-1,1,1,1,1,1,1,-1,-1,1,-1,8240752,-1,1,1,1,1,-1,1,-1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8240751,1,1,1,1,1,-1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8240747,-1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8240745,1,0,1,1,1,-1,-1,1,-1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8240739,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8240734,-1,1,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240723,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240722,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240721,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240720,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240719,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240718,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240717,-1,1,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8240716,1,1,1,1,1,1,1,1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8240715,1,1,1,1,1,1,1,1,-1,-1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8240713,1,1,1,1,1,1,1,1,-1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8240705,1,1,1,1,1,1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8240706,1,1,1,1,1,1,1,1,-1,1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8240703,1,1,1,1,1,1,1,1,-1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8240702,1,1,1,1,1,1,1,1,-1,-1,-1
1,1,1,1,1,-1,-1,-1,1,1,-1,8240663,1,1,1,1,1,-1,1,1,1,1,-1
1,1,1,1,1,-1,1,-1,1,1,-1,8240662,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8240648,-1,1,1,1,1,-1,-1,1,1,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240639,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240638,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240635,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8240634,-1,1,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,1,-1,-1,1,1,-1,8240631,1,1,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8240627,1,1,1,1,1,-1,1,1,0,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8240622,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8240618,-1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8240614,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,-1,1,1,-1,1,-1,1,1,-1,8240607,1,0,1,1,1,-1,-1,-1,-1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8240581,1,0,1,1,1,-1,-1,-1,0,-1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240559,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8240558,1,0,1,1,1,-1,-1,1,-1,1,-1
0,1,1,1,1,1,0,-1,1,1,-1,8240557,-1,1,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8240555,1,0,1,1,1,-1,-1,1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8240534,-1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8240531,-1,0,1,1,1,-1,-1,-1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8240530,-1,0,1,1,1,-1,-1,-1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8240524,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240520,-1,1,1,1,1,-1,1,-1,1,-1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8240492,1,1,1,1,1,-1,1,-1,1,1,-1
1,1,1,1,1,-1,0,-1,1,1,-1,8240464,1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8240448,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240441,1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240438,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240437,-1,1,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8240390,1,1,1,1,1,1,1,1,1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240373,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240371,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240364,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240362,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240361,-1,1,1,1,1,-1,-1,-1,-1,1,-1
0,1,1,1,1,-1,-1,-1,1,1,-1,8240359,1,0,1,1,1,-1,-1,-1,1,1,-1
1,1,1,1,1,1,-1,-1,-1,1,-1,8240348,1,1,1,1,1,-1,1,-1,0,1,-1
0,1,1,1,1,-1,0,-1,1,1,-1,8240343,1,1,1,1,1,-1,1,-1,0,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240342,-1,1,1,1,1,-1,-1,-1,-1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8240332,1,1,1,1,1,1,1,1,0,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240331,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240330,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240329,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,-1,-1,1,1,-1,8240328,1,0,1,1,1,-1,-1,1,0,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8240321,1,1,1,1,1,1,1,1,1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8240315,1,1,1,1,1,-1,-1,1,0,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8240312,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8240309,-1,1,1,1,1,-1,-1,-1,-1,1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8240284,1,1,1,1,1,-1,-1,-1,1,-1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8240272,1,0,1,1,1,-1,-1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8240271,1,0,1,1,1,-1,-1,1,0,1,-1
1,1,-1,1,1,1,-1,-1,-1,1,-1,8240269,1,0,1,1,1,-1,-1,-1,1,-1,-1
1,1,1,1,1,1,0,-1,1,1,-1,8240268,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,-1,1,1,1,1,-1,1,1,-1,8240264,1,0,1,1,1,-1,-1,-1,0,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239721,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239719,1,1,1,1,1,-1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8239701,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239700,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8239696,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239695,1,1,1,1,1,-1,-1,1,-1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8239694,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239693,1,0,1,1,1,-1,-1,-1,-1,-1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8239673,1,1,1,1,1,-1,1,1,0,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239672,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239671,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239670,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239669,1,1,1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,8239668,1,1,1,1,1,-1,1,1,-1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8239650,-1,1,1,1,1,-1,1,-1,1,-1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239647,-1,1,1,1,1,-1,1,-1,1,-1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8239640,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239639,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239633,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,1,-1,1,1,-1,8239629,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,0,-1,1,1,-1,8239630,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8239628,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239626,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,1,1,-1,1,1,-1,8239621,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239620,1,1,1,1,1,-1,-1,1,-1,-1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8239618,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239614,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239613,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8239600,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,1,-1,1,1,-1,8239599,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239594,1,1,1,1,1,1,1,1,1,1,-1
0,1,1,1,1,-1,1,-1,1,1,-1,8239593,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,-1,-1,-1,1,1,-1,8239592,1,1,1,1,1,1,1,1,1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239585,1,1,1,1,1,1,1,1,-1,1,-1
-1,1,1,1,1,1,-1,-1,1,1,-1,8239584,1,1,1,1,1,1,1,1,-1,1,-1
