Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,CTLD,HTTPS in Domain,Sensitive Words,Has Tilde,Has Port,PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,check_hidden_content,Current Domain Age,Matching Domain Name,Length of Domain,Google page index
1,1,1,1,1,1,1,-1,1,1,-1,7745350,1,0,1,1,1,-1,-1,-1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7739042,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7738436,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
0,1,-1,1,1,1,-1,-1,1,1,-1,7735378,1,1,1,1,1,-1,1,1,0,1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,7735377,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,0,1
1,1,1,1,1,1,-1,-1,1,1,-1,7733541,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7733514,-1,1,1,1,1,-1,1,0,1,1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7733304,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7726431,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7726413,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7726283,-1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7725778,-1,1,1,1,1,-1,1,-1,-1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7725777,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
0,1,1,1,-1,1,1,-1,1,1,-1,7725399,-1,1,1,1,1,-1,1,-1,-1,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7724730,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7724723,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7724271,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7724268,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7719979,1,0,1,1,1,-1,-1,-1,1,1,0,0,0,1
1,1,1,1,1,-1,-1,-1,1,1,-1,7719536,1,1,1,1,1,-1,1,0,1,1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7718851,-1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7718216,1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7718033,1,1,1,1,1,-1,1,-1,1,1,0,-1,0,1
0,1,1,1,1,1,0,-1,1,1,-1,7717324,-1,0,1,1,1,-1,-1,-1,1,1,0,-1,0,1
0,1,1,1,1,1,1,-1,1,1,-1,7717280,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7708586,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7702395,-1,0,1,1,1,-1,-1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7701854,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7696400,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
-1,1,-1,1,1,1,1,-1,1,1,-1,7693939,1,1,1,1,1,-1,1,0,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7693804,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7693802,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7693798,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7693766,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7692759,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,-1,1,1,1,0,-1,1,1,-1,7687567,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
1,1,1,1,1,-1,-1,-1,-1,1,-1,7687504,-1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1
0,1,1,1,1,-1,-1,-1,-1,1,-1,7687450,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7684362,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7683379,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7683378,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7682414,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7680893,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7680145,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7673763,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7668123,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7668117,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7663431,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7663021,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7663019,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7663017,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7663007,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7660303,-1,1,1,1,1,-1,1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7660028,-1,0,1,1,1,-1,-1,-1,1,1,0,0,0,1
-1,1,1,1,1,1,0,-1,-1,1,-1,7658991,-1,0,1,1,1,-1,-1,-1,1,-1,0,0,0,1
0,1,1,1,1,1,1,-1,1,1,-1,7658171,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7657134,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
-1,1,-1,1,1,1,0,-1,-1,1,-1,7656431,1,1,1,1,1,-1,1,1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7654716,1,0,1,1,1,-1,0,0,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7650008,1,1,1,1,1,-1,1,0,1,1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7649406,1,0,1,1,1,-1,1,0,0,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7649405,1,0,1,1,1,-1,1,0,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7649369,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7649360,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7649354,-1,0,1,1,1,-1,-1,-1,-1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7648394,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7648392,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7647969,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7646442,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
-1,1,1,1,1,-1,-1,-1,1,1,-1,7645747,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7645637,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7645287,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7645121,1,0,1,1,1,-1,-1,0,1,-1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7644486,1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7644477,1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7644468,1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7643133,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7643131,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,-1,1,1,1,0,-1,1,1,-1,7642657,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7641974,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7641967,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7641565,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7640970,1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7640256,-1,0,1,1,1,-1,1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7636254,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7636159,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7631850,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7631746,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7630857,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,7630068,-1,0,1,1,1,-1,-1,-1,1,-1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7628902,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7628821,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7628820,-1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7626499,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7621754,1,1,1,1,1,-1,1,1,1,1,0,-1,0,1
0,1,1,1,1,1,1,-1,1,1,-1,7618257,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7618255,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7618254,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7617206,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7617204,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7615131,1,1,1,1,1,-1,1,0,1,-1,1,-1,1,1
1,1,-1,1,1,1,0,-1,1,1,-1,7612796,1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1
1,1,-1,1,1,1,0,-1,1,1,-1,7612795,1,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7611341,-1,0,1,1,1,-1,-1,-1,1,1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7611340,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7611179,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7611177,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7611175,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7608959,-1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7598398,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7598393,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
-1,1,-1,1,1,1,-1,-1,-1,1,-1,7598343,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7596260,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
-1,1,-1,1,1,1,0,-1,-1,1,-1,7593123,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7590511,-1,0,1,1,1,-1,-1,0,0,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7590428,1,1,1,1,1,-1,1,0,0,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7590427,1,1,1,1,1,-1,1,0,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7590381,1,0,1,1,1,-1,-1,1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7588457,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7588377,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
-1,1,1,-1,1,-1,0,-1,1,1,-1,7588003,1,0,1,1,1,-1,-1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7586016,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7586014,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7586012,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7583807,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7583744,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7583155,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7580589,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7580567,1,1,1,1,1,-1,0,0,1,1,1,1,1,1
0,1,1,1,1,-1,0,-1,-1,1,-1,7580530,1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7580174,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7580172,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7580167,1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7579992,1,0,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7579761,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7579667,1,1,1,1,1,-1,1,-1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7579666,1,1,1,1,1,-1,1,-1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7579545,-1,0,1,1,1,-1,-1,0,-1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7579363,-1,0,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7579362,-1,0,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7578910,-1,1,1,1,1,-1,1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,7577984,-1,0,1,1,1,-1,-1,-1,1,-1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7577974,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7577250,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7575065,-1,0,1,1,1,-1,-1,-1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7575064,-1,0,1,1,1,-1,-1,-1,0,1,1,1,1,1
0,1,-1,1,1,1,1,-1,1,1,-1,7574910,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,7574898,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7574894,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7574855,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,-1,1,-1,7573580,1,1,1,1,1,-1,1,0,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7573401,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7573330,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7572082,1,0,1,1,1,-1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7571976,1,1,1,1,1,-1,0,1,0,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7571511,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7571508,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7571507,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7571344,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7569912,-1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7569613,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7569327,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7569310,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,-1,1,1,-1,-1,1,-1,7569263,-1,1,1,1,1,-1,1,-1,-1,1,0,0,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,7568531,-1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,7568070,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7567626,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7567618,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7566926,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7566923,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7566616,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7566615,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7566418,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7564610,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7564604,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,7563465,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
-1,1,-1,1,1,1,1,-1,1,1,-1,7563445,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7563101,-1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7561404,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7561396,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,7561390,1,0,1,1,1,-1,1,1,1,-1,1,-1,1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,7561384,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7561341,1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7561132,-1,0,1,1,1,-1,-1,-1,0,-1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7561127,1,1,1,1,1,-1,-1,0,1,1,1,-1,1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,7560646,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,7560288,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,7560231,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7560130,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,7555164,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7554359,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7554186,1,1,1,1,1,-1,1,1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7554114,-1,0,1,1,1,-1,-1,-1,0,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7553919,1,1,1,1,1,-1,1,-1,0,1,0,0,0,1
-1,1,1,-1,-1,1,1,-1,1,1,-1,7552963,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7552344,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7552342,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7551866,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
0,1,1,1,1,-1,1,-1,1,1,-1,7551796,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7551733,1,0,1,1,1,-1,-1,-1,1,-1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7551600,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7551466,1,0,1,1,1,-1,-1,-1,0,-1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7550605,-1,1,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7549160,-1,0,1,1,1,-1,-1,-1,0,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7548187,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,-1,-1,-1,-1,1,-1,7548085,-1,0,1,1,1,-1,-1,-1,-1,-1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7547938,-1,0,1,1,1,-1,1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7547173,1,1,1,1,1,-1,1,0,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7544376,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7544326,1,0,1,1,1,-1,-1,-1,1,-1,0,0,0,1
-1,1,1,1,1,1,-1,-1,1,1,-1,7542348,-1,1,1,1,1,-1,-1,-1,0,1,0,0,0,1
1,1,1,1,1,-1,1,-1,1,1,-1,7542292,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7542291,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,-1,1,1,-1,1,1,-1,7542011,-1,1,1,1,1,-1,1,-1,-1,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7541943,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7541941,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7541707,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7541704,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7541633,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7541632,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7541624,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7541623,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1
1,1,1,1,1,1,1,-1,1,1,-1,7541616,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,7539868,1,0,1,1,1,-1,-1,1,-1,-1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7539159,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539156,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539149,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
