Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,CTLD,HTTPS in Domain,Sensitive Words,Has Tilde,Has Port,PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,Result
0,1,1,1,1,1,1,-1,1,1,-1,7682414,0,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7680893,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7680145,0,0,1,1,1,-1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7673763,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7668123,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7668117,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7663431,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7663021,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7663019,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7663017,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7663007,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7660303,-1,0,1,1,1,-1,1,-1,0,1
1,1,1,1,1,1,0,-1,1,1,-1,7660028,0,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,0,-1,-1,1,-1,7658991,-1,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7658171,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7657134,0,0,1,1,1,-1,1,1,-1,1
-1,1,-1,1,1,1,0,-1,-1,1,-1,7656431,0,0,1,1,1,-1,1,1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7654716,0,0,1,1,1,-1,0,0,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7650008,1,0,1,1,1,-1,1,0,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7649406,1,0,1,1,1,-1,1,0,0,1
1,1,-1,1,1,1,1,-1,1,1,-1,7649405,1,0,1,1,1,-1,1,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7649369,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7649360,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7649354,0,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7648394,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7648392,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7647969,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7646442,0,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,-1,-1,-1,1,1,-1,7645747,0,0,1,1,1,-1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7645637,-1,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7645287,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7645121,0,0,1,1,1,-1,-1,0,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7644486,0,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7644477,0,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7644468,0,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7643133,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7643131,0,0,1,1,1,-1,-1,-1,1,1
1,1,-1,1,1,1,0,-1,1,1,-1,7642657,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7641974,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7641967,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7641565,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7640970,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7640256,0,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7636254,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7636159,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7631850,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7631746,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7630857,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,7630068,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7628902,-1,0,1,1,1,-1,-1,-1,0,1
1,1,-1,1,1,1,1,-1,1,1,-1,7628821,1,0,1,1,1,-1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,7628820,-1,0,1,1,1,-1,1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7626499,-1,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7621754,0,0,1,0,1,-1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7618257,0,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7618255,0,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7618254,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7617206,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7617204,0,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7615131,0,0,1,1,1,-1,1,0,1,1
1,1,-1,1,1,1,0,-1,1,1,-1,7612796,0,0,1,1,1,-1,1,-1,-1,1
1,1,-1,1,1,1,0,-1,1,1,-1,7612795,0,0,1,1,1,-1,1,-1,-1,1
1,1,-1,1,1,1,0,-1,1,1,-1,7612293,-1,0,1,1,1,-1,1,-1,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,7611341,-1,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7611340,-1,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7611179,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7611177,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7611175,0,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7608959,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7598398,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7598393,0,0,1,1,1,-1,-1,-1,1,1
-1,1,-1,1,1,1,-1,-1,-1,1,-1,7598343,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7596260,0,0,1,1,1,-1,-1,-1,1,1
-1,1,-1,1,1,1,0,-1,-1,1,-1,7593123,0,0,1,1,1,-1,1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7590511,-1,0,1,1,1,-1,-1,0,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,7590428,1,0,1,1,1,-1,1,0,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,7590427,1,0,1,1,1,-1,1,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7590381,0,0,1,1,1,-1,-1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7588457,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7588377,0,0,1,1,1,-1,-1,-1,1,1
-1,1,1,-1,1,-1,0,-1,1,1,-1,7588003,0,0,1,1,1,-1,-1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7586016,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7586014,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7586012,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7583807,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7583744,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7583155,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7580589,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7580567,1,0,1,1,1,-1,0,0,1,1
0,1,1,1,1,-1,0,-1,-1,1,-1,7580530,0,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7580174,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7580172,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7580167,1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7579992,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7579761,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7579667,0,0,1,1,1,-1,1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7579666,0,0,1,1,1,-1,1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7579545,-1,0,1,1,1,-1,-1,0,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7579363,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7579362,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7578910,-1,0,1,1,1,-1,1,-1,0,1
1,1,1,1,1,1,-1,-1,1,1,-1,7577984,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7577974,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,0,-1,1,1,-1,7577250,0,0,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7575065,-1,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7575064,-1,0,1,1,1,-1,-1,-1,0,1
0,1,-1,1,1,1,1,-1,1,1,-1,7574910,0,0,1,1,1,-1,1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7574898,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7574894,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7574855,-1,0,1,1,1,-1,-1,-1,0,1
-1,1,1,1,1,1,0,-1,-1,1,-1,7573580,1,0,1,1,1,-1,1,0,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7573401,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7573330,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7572082,0,0,1,1,1,-1,0,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7571976,1,0,1,1,1,-1,0,1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7571511,1,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7571508,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7571507,0,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7571344,0,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7569912,0,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7569613,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7569327,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7569310,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,-1,1,1,-1,-1,1,-1,7569263,-1,0,1,1,1,-1,1,-1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7568531,0,0,1,1,1,-1,1,-1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,7568070,0,0,1,0,1,0,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7567626,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7567618,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7566926,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7566923,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7566616,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,0,-1,1,1,-1,7566615,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7566418,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7564610,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7564604,0,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,7563465,0,0,1,1,1,-1,-1,-1,-1,1
-1,1,-1,1,1,1,1,-1,1,1,-1,7563445,0,0,1,0,1,-1,1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7563101,0,0,1,1,1,-1,1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7561404,-1,0,1,1,1,-1,-1,-1,0,1
1,1,-1,1,1,1,1,-1,1,1,-1,7561396,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,7561390,0,0,1,1,1,-1,1,1,1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,7561384,-1,0,1,1,1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7561341,0,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7561132,0,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7561127,1,0,1,1,1,-1,-1,0,1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,7560646,-1,0,1,1,1,-1,1,-1,1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,7560288,-1,0,1,1,1,-1,1,-1,1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,7560231,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7560130,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,7555164,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7554359,0,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7554186,0,0,1,1,1,-1,1,1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7554114,0,0,1,1,1,-1,-1,-1,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,7553919,0,0,1,1,1,-1,1,-1,0,1
-1,1,1,-1,-1,1,1,-1,1,1,-1,7552963,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7552344,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7552342,0,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7551866,0,0,1,1,1,1,1,1,-1,1
0,1,1,1,1,-1,1,-1,1,1,-1,7551796,0,0,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7551733,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7551600,0,0,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7551466,0,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7550605,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7549160,0,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,1,0,-1,1,1,-1,7548187,0,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,-1,-1,-1,-1,1,-1,7548085,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7547938,0,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7547173,1,0,1,1,1,-1,1,0,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7544376,0,0,1,1,1,-1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7544326,0,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,7542348,-1,0,1,1,1,-1,-1,-1,0,1
1,1,1,1,1,-1,1,-1,1,1,-1,7542292,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7542291,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,-1,1,1,-1,1,1,-1,7542011,-1,0,1,1,1,-1,1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7541943,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7541941,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7541707,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7541704,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7541633,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,-1,1,-1,1,1,-1,7541632,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7541624,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7541623,-1,0,1,1,1,-1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7541616,-1,0,1,1,1,-1,-1,-1,-1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,7539868,0,0,1,1,1,-1,-1,1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539159,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539156,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539149,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539094,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539089,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539086,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539061,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539056,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539051,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539050,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539045,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539036,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539026,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7539022,1,0,1,1,1,-1,-1,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7538994,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538941,0,0,1,1,1,-1,1,1,1,1
0,1,1,1,1,1,0,-1,-1,1,-1,7538906,0,0,1,1,1,-1,1,1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7538867,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538453,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538452,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538451,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538450,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538449,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538448,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538446,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538445,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538444,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538443,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538442,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538441,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538440,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538439,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538438,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538437,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538436,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7538435,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,0,-1,-1,1,-1,7537256,-1,0,1,1,1,-1,1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7537143,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7537137,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7537133,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7537125,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7537119,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7537110,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7537099,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7537091,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7536204,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7535982,0,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,7535969,0,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7535938,1,0,1,1,1,-1,-1,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7535630,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7535547,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7535546,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7535408,0,0,1,1,1,-1,1,1,1,1
0,1,1,1,1,-1,1,-1,1,1,-1,7535379,0,0,1,1,1,-1,-1,-1,0,1
-1,1,1,1,1,1,0,-1,-1,1,-1,7534902,0,0,1,1,1,-1,-1,1,0,1
-1,1,1,1,1,1,-1,-1,-1,1,-1,7533718,0,0,1,1,1,-1,0,1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,7533567,0,0,1,1,1,-1,-1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7533566,-1,0,1,0,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7533556,1,0,1,1,1,-1,0,-1,1,1
-1,1,1,1,-1,1,1,-1,1,1,-1,7533424,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7533180,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7532860,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7532858,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7532311,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7532293,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7531910,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7531545,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7531543,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7531468,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7531467,-1,0,1,1,1,-1,-1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,7531461,1,0,1,-1,1,-1,1,-1,0,1
1,1,1,1,1,1,0,-1,1,1,-1,7531164,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7530981,0,0,1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7530919,-1,0,1,1,1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,7530918,-1,0,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,7530672,-1,0,1,1,1,-1,-1,-1,-1,1
-1,1,-1,1,1,1,0,-1,1,1,-1,7530402,0,0,1,0,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7530397,0,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,-1,1,1,-1,1,1,-1,7529745,-1,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7529619,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7529613,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7529546,0,0,1,1,1,-1,-1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7529318,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7528458,1,0,1,1,1,-1,1,1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,7528307,0,0,1,1,1,-1,-1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,7528255,0,0,1,1,1,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,7528220,-1,0,1,1,1,-1,-1,-1,1,1
